type;sourceName;sourceVersion;device;unit;creationDate;startDate;endDate;value
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c0a87490>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-20 10:13:47 -0400;2017-06-20 10:11:28 -0400;2017-06-20 10:12:28 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c0a87530>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-20 10:13:47 -0400;2017-06-20 10:12:28 -0400;2017-06-20 10:13:28 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c0890720>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-20 10:17:56 -0400;2017-06-20 10:14:23 -0400;2017-06-20 10:15:23 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c08908b0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-20 10:32:39 -0400;2017-06-20 10:28:40 -0400;2017-06-20 10:29:40 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c0890680>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-20 12:25:03 -0400;2017-06-20 12:22:12 -0400;2017-06-20 12:23:12 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c08905e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-20 12:26:57 -0400;2017-06-20 12:24:39 -0400;2017-06-20 12:25:39 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c0890630>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-20 12:26:59 -0400;2017-06-20 12:25:39 -0400;2017-06-20 12:26:39 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c08906d0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-21 02:46:59 -0400;2017-06-21 02:39:36 -0400;2017-06-21 02:40:36 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c0890450>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-21 02:46:59 -0400;2017-06-21 02:40:36 -0400;2017-06-21 02:41:36 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c088ff50>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-21 03:22:56 -0400;2017-06-21 03:17:01 -0400;2017-06-21 03:18:01 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c088fdc0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-21 03:22:56 -0400;2017-06-21 03:18:01 -0400;2017-06-21 03:19:01 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c088ff00>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-21 03:22:56 -0400;2017-06-21 03:19:01 -0400;2017-06-21 03:20:01 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c088fe60>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-21 03:52:55 -0400;2017-06-21 03:50:12 -0400;2017-06-21 03:51:12 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c088fc80>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-21 04:05:53 -0400;2017-06-21 04:03:34 -0400;2017-06-21 04:04:34 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c088fff0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-21 04:08:06 -0400;2017-06-21 04:06:02 -0400;2017-06-21 04:07:02 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c088fb40>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-21 04:14:59 -0400;2017-06-21 04:13:25 -0400;2017-06-21 04:14:25 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c088fb90>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-21 06:07:27 -0400;2017-06-21 06:04:40 -0400;2017-06-21 06:05:40 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c088faf0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-21 06:11:47 -0400;2017-06-21 06:08:08 -0400;2017-06-21 06:09:08 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c088fa00>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-21 06:49:43 -0400;2017-06-21 06:46:48 -0400;2017-06-21 06:47:48 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c088f780>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-21 06:49:43 -0400;2017-06-21 06:47:48 -0400;2017-06-21 06:48:48 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c088f6e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-21 09:32:47 -0400;2017-06-21 09:29:50 -0400;2017-06-21 09:30:50 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c088f640>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-21 09:32:49 -0400;2017-06-21 09:30:50 -0400;2017-06-21 09:31:50 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c088f5a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-21 13:11:30 -0400;2017-06-21 13:07:12 -0400;2017-06-21 13:08:12 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c088f730>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-22 03:46:07 -0400;2017-06-22 03:41:37 -0400;2017-06-22 03:42:37 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c088f4b0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-22 08:08:00 -0400;2017-06-22 08:05:21 -0400;2017-06-22 08:06:21 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c088f280>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-22 08:58:22 -0400;2017-06-22 08:55:45 -0400;2017-06-22 08:56:45 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c088f3c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-22 11:17:27 -0400;2017-06-22 11:11:20 -0400;2017-06-22 11:12:20 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c088f2d0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-22 12:17:11 -0400;2017-06-22 12:13:27 -0400;2017-06-22 12:14:27 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c088f0a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-22 13:54:19 -0400;2017-06-22 13:50:43 -0400;2017-06-22 13:51:43 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c088f230>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-22 15:07:37 -0400;2017-06-22 15:04:43 -0400;2017-06-22 15:05:43 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c088efb0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-22 17:50:48 -0400;2017-06-22 17:47:41 -0400;2017-06-22 17:48:41 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c088ef10>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-23 02:28:42 -0400;2017-06-23 02:25:49 -0400;2017-06-23 02:26:49 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c08881b0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-23 04:17:48 -0400;2017-06-23 04:11:36 -0400;2017-06-23 04:12:36 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c0887e40>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-23 07:11:03 -0400;2017-06-23 07:07:37 -0400;2017-06-23 07:08:37 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c0887fd0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-23 08:38:17 -0400;2017-06-23 08:32:26 -0400;2017-06-23 08:33:26 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c0887a80>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-23 08:38:17 -0400;2017-06-23 08:33:26 -0400;2017-06-23 08:34:26 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c08879e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-23 08:38:17 -0400;2017-06-23 08:34:26 -0400;2017-06-23 08:35:26 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c128f9b0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-23 08:38:17 -0400;2017-06-23 08:35:26 -0400;2017-06-23 08:36:26 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c128f960>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-23 19:27:25 -0400;2017-06-23 19:25:10 -0400;2017-06-23 19:26:10 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c128fa00>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-24 03:30:58 -0400;2017-06-24 03:27:40 -0400;2017-06-24 03:28:40 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c128faa0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-24 03:30:58 -0400;2017-06-24 03:28:40 -0400;2017-06-24 03:29:40 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c128fc80>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-24 03:39:59 -0400;2017-06-24 03:37:25 -0400;2017-06-24 03:38:25 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c128feb0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-24 03:41:09 -0400;2017-06-24 03:39:46 -0400;2017-06-24 03:40:46 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c128fdc0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-24 04:33:45 -0400;2017-06-24 04:30:45 -0400;2017-06-24 04:31:45 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c128fe60>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-24 04:34:54 -0400;2017-06-24 04:32:45 -0400;2017-06-24 04:33:45 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c128ff00>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-24 04:34:54 -0400;2017-06-24 04:33:45 -0400;2017-06-24 04:34:45 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c128ffa0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-24 04:39:05 -0400;2017-06-24 04:34:45 -0400;2017-06-24 04:35:45 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c1290310>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-24 04:39:05 -0400;2017-06-24 04:36:15 -0400;2017-06-24 04:37:15 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c12903b0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-24 05:02:07 -0400;2017-06-24 04:56:45 -0400;2017-06-24 04:57:45 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c12902c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-24 19:37:50 -0400;2017-06-24 19:34:20 -0400;2017-06-24 19:35:20 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c1290360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-25 05:16:05 -0400;2017-06-25 05:13:18 -0400;2017-06-25 05:14:18 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c1290400>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-25 11:52:46 -0400;2017-06-25 11:49:43 -0400;2017-06-25 11:50:43 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c1290630>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-25 12:01:11 -0400;2017-06-25 11:59:31 -0400;2017-06-25 12:00:31 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c12909a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-25 12:02:03 -0400;2017-06-25 12:00:31 -0400;2017-06-25 12:01:31 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c1290bd0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-25 12:06:52 -0400;2017-06-25 12:05:06 -0400;2017-06-25 12:06:06 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c1290c70>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-25 12:12:06 -0400;2017-06-25 12:10:25 -0400;2017-06-25 12:11:25 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c1290b80>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-25 12:12:56 -0400;2017-06-25 12:11:25 -0400;2017-06-25 12:12:25 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c1290a90>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-25 12:13:58 -0400;2017-06-25 12:12:25 -0400;2017-06-25 12:13:25 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c1290a40>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-25 12:14:57 -0400;2017-06-25 12:13:25 -0400;2017-06-25 12:14:25 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c1290ae0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-25 12:15:58 -0400;2017-06-25 12:14:25 -0400;2017-06-25 12:15:25 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c1290db0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-25 12:16:57 -0400;2017-06-25 12:15:25 -0400;2017-06-25 12:16:25 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c1290e50>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-25 12:17:58 -0400;2017-06-25 12:16:25 -0400;2017-06-25 12:17:25 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c1290ef0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-25 12:18:57 -0400;2017-06-25 12:17:25 -0400;2017-06-25 12:18:25 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c0e836b0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-25 12:21:51 -0400;2017-06-25 12:20:03 -0400;2017-06-25 12:21:03 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c12912b0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-25 12:22:35 -0400;2017-06-25 12:21:03 -0400;2017-06-25 12:22:03 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c1291350>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-25 12:23:36 -0400;2017-06-25 12:22:03 -0400;2017-06-25 12:23:03 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c1291530>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-25 12:24:35 -0400;2017-06-25 12:23:03 -0400;2017-06-25 12:24:03 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c1291440>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-25 12:25:36 -0400;2017-06-25 12:24:03 -0400;2017-06-25 12:25:03 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c5097430>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-25 12:26:35 -0400;2017-06-25 12:25:03 -0400;2017-06-25 12:26:03 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c5097390>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-25 12:28:45 -0400;2017-06-25 12:26:57 -0400;2017-06-25 12:27:57 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c50972f0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-25 12:29:28 -0400;2017-06-25 12:27:57 -0400;2017-06-25 12:28:57 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c5097250>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-25 12:30:30 -0400;2017-06-25 12:28:57 -0400;2017-06-25 12:29:57 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c50971b0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-25 12:33:21 -0400;2017-06-25 12:31:38 -0400;2017-06-25 12:32:38 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c5097110>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-25 12:34:09 -0400;2017-06-25 12:32:38 -0400;2017-06-25 12:33:38 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c5097070>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-25 12:35:11 -0400;2017-06-25 12:33:38 -0400;2017-06-25 12:34:38 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c5096fd0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-25 12:36:10 -0400;2017-06-25 12:34:38 -0400;2017-06-25 12:35:38 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c5096f30>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-25 12:37:11 -0400;2017-06-25 12:35:38 -0400;2017-06-25 12:36:38 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c5096e90>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-25 12:38:10 -0400;2017-06-25 12:36:38 -0400;2017-06-25 12:37:38 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c5096df0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-25 12:39:39 -0400;2017-06-25 12:38:06 -0400;2017-06-25 12:39:06 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c5096d50>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-25 12:40:37 -0400;2017-06-25 12:39:06 -0400;2017-06-25 12:40:06 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c5097520>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-25 12:45:22 -0400;2017-06-25 12:43:38 -0400;2017-06-25 12:44:38 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c50975c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-25 12:46:36 -0400;2017-06-25 12:45:03 -0400;2017-06-25 12:46:03 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c5097660>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-25 12:47:34 -0400;2017-06-25 12:46:03 -0400;2017-06-25 12:47:03 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c5097700>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-25 12:48:49 -0400;2017-06-25 12:47:15 -0400;2017-06-25 12:48:15 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c5097a20>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-25 12:49:47 -0400;2017-06-25 12:48:15 -0400;2017-06-25 12:49:15 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.2.2;<<HKDevice: 0x1c5097890>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.2.2>;min;2017-06-25 12:50:49 -0400;2017-06-25 12:49:15 -0400;2017-06-25 12:50:15 -0400;1
